"","RAB.mean","GAD.mean","GAD.Total.Adj","CRA.mean","FOC.mean","IUS.mean","MAAS.mean","RiskPerception","FinancialSatisfaction","age","sex","edu","Country"
"233",3.83333333333333,1.42857142857143,3,3.33333333333333,3.16666666666667,4.33333333333333,3.4,51,91,71,2,3,"Turkey"
"234",3.83333333333333,1.71428571428571,5,2.5,2.83333333333333,2,4.2,50,71,56,1,3,"Turkey"
"235",3.83333333333333,1,0,3.16666666666667,3.33333333333333,2.33333333333333,3.6,18,59,53,2,3,"Turkey"
"236",3.33333333333333,1.28571428571429,2,3.66666666666667,3.66666666666667,4,3.8,100,50,23,1,1,"Turkey"
"237",3.66666666666667,2.57142857142857,11,2.83333333333333,3.5,4.33333333333333,2,100,15,32,2,2,"Turkey"
"238",3.66666666666667,2.57142857142857,11,3.16666666666667,3.83333333333333,3.33333333333333,3,65,65,53,1,3,"Turkey"
"239",3.5,2.71428571428571,12,3.33333333333333,3.66666666666667,4.66666666666667,2.8,80,51,21,1,1,"Turkey"
"240",3.83333333333333,1.14285714285714,1,2.83333333333333,3.16666666666667,3.33333333333333,2.4,6,26,65,1,3,"Turkey"
"241",3.83333333333333,1.14285714285714,1,2.33333333333333,3.16666666666667,3.33333333333333,4.4,50,50,27,1,3,"Turkey"
"242",2.83333333333333,2,7,2.66666666666667,2.16666666666667,3,4.4,25,80,46,2,2,"Turkey"
"243",4,3.71428571428571,19,4,4.16666666666667,5,3.2,90,50,27,1,2,"Turkey"
"244",3.83333333333333,1.85714285714286,6,2.33333333333333,3,3.33333333333333,2.8,49.8004646360351,64,50,1,1,"Turkey"
"245",4,1.85714285714286,6,2.66666666666667,3,4,4,33,66,63,1,3,"Turkey"
"246",3.33333333333333,2.57142857142857,11,2.33333333333333,4.5,4.33333333333333,3.4,15,75,42,2,2,"Turkey"
"247",3,1.28571428571429,2,1.66666666666667,3.33333333333333,2.33333333333333,3.6,100,50,47,1,2,"Turkey"
"248",4,2.14285714285714,8,3.5,3.5,4.33333333333333,3.6,50,1,41,1,3,"Turkey"
"249",2.33333333333333,2.28571428571429,9,2.33333333333333,3.16666666666667,4,4,71,34,29,1,3,"Turkey"
"250",2.5,2,7,1.33333333333333,2.66666666666667,4,4.2,50,5,36,1,2,"Turkey"
"251",3.66666666666667,1,0,2.5,3.33333333333333,1.66666666666667,3.4,60,50,41,2,2,"Turkey"
"252",3.83333333333333,1.57142857142857,4,2.83333333333333,4,3.33333333333333,2.8,49,60,40,1,3,"Turkey"
"253",3.83333333333333,4,21,4,3.16666666666667,3.66666666666667,2.4,40,19,30,2,2,"Turkey"
"254",2.66666666666667,2.14285714285714,8,3,3.83333333333333,2,4,30,75,22,2,1,"Turkey"
"255",3.5,1.42857142857143,3,3.5,3.33333333333333,3.33333333333333,4.2,70,40,46,2,3,"Turkey"
"256",4,2.57142857142857,11,3.66666666666667,4.33333333333333,5,5,50,50,65,1,3,"Turkey"
"257",3.33333333333333,1.42857142857143,3,1.5,3.83333333333333,3.33333333333333,4,39,65,60,2,3,"Turkey"
"258",3.33333333333333,2,7,2.83333333333333,3.5,3.66666666666667,2.6,62,82,44,1,2,"Turkey"
"259",4,1.42857142857143,3,2.83333333333333,3.5,2,4.8,16,100,48,1,3,"Turkey"
"260",4,2.71428571428571,12,4,3.33333333333333,4,2.2,72,33,29,1,2,"Turkey"
"261",3.33333333333333,2.71428571428571,12,3.16666666666667,3.16666666666667,3.66666666666667,2.8,70,40,24,2,1,"Turkey"
"262",3.5,2.28571428571429,9,3.16666666666667,3,2.66666666666667,3.6,60,0,26,2,3,"Turkey"
"263",3.83333333333333,2.14285714285714,8,2.16666666666667,3.83333333333333,3.33333333333333,3.8,90,80,35,1,2,"Turkey"
"264",3.83333333333333,1.28571428571429,2,2.83333333333333,3.5,3.66666666666667,3,61,70,42,1,3,"Turkey"
"265",2.33333333333333,3,14,2.16666666666667,4,4.66666666666667,2.4,50,50,21,1,1,"Turkey"
"266",3.83333333333333,1.71428571428571,5,2.5,3.33333333333333,3,3.8,50,50,65,2,3,"Turkey"
"267",4,2.28571428571429,9,3.66666666666667,2.83333333333333,3.66666666666667,2.4,25,50,40,1,3,"Turkey"
"268",3.83333333333333,2.85714285714286,13,3,3.5,4.33333333333333,3.8,51,0,19,1,1,"Turkey"
"269",4,1.71428571428571,5,3.33333333333333,3,2,3,49.8004646360351,50,64,1,3,"Turkey"
"270",3.83333333333333,1.71428571428571,5,2.66666666666667,3.66666666666667,3,4.2,40,25,22,1,3,"Turkey"
"271",4,1,0,2.33333333333333,3.83333333333333,3.33333333333333,3.8,50,90,37,1,2,"Turkey"
"272",3.5,1.71428571428571,5,2.83333333333333,3.83333333333333,4,3,35,65,21,1,1,"Turkey"
"273",3.5,1.14285714285714,1,2.33333333333333,3.83333333333333,2,5.6,50,50,37,1,2,"Turkey"
"274",4,3.14285714285714,15,2.66666666666667,3.66666666666667,3.66666666666667,4.2,50,100,40,1,3,"Turkey"
"275",3.83333333333333,2,7,2.16666666666667,3.16666666666667,3.33333333333333,3.4,3,15,64,1,3,"Turkey"
"276",2,2.28571428571429,9,2.5,3.66666666666667,3.66666666666667,4,84,100,30,3,2,"Turkey"
"277",4,1.28571428571429,2,2.83333333333333,2,2,3,40,40,50,1,2,"Turkey"
"278",4,1,0,2.66666666666667,4.33333333333333,1.66666666666667,4.6,84,54,70,2,2,"Turkey"
"279",3.33333333333333,1.14285714285714,1,2.66666666666667,4.33333333333333,3.33333333333333,4.6,60,90,23,1,3,"Turkey"
"280",3.83333333333333,1,0,2.66666666666667,2.5,4.33333333333333,3.6,85,38,32,1,3,"Turkey"
"281",3.66666666666667,1.28571428571429,2,3,3.83333333333333,4,3,80,50,23,1,1,"Turkey"
"282",4,3.28571428571429,16,4,3.66666666666667,4,2.2,50,0,37,1,3,"Turkey"
"283",4,3,14,3.16666666666667,4.16666666666667,4.33333333333333,3.6,55,60,33,1,2,"Turkey"
"284",3.83333333333333,1,0,3.16666666666667,2.66666666666667,1,4.2,100,100,28,2,2,"Turkey"
"285",3.66666666666667,3.14285714285714,15,3.5,3.5,3.66666666666667,3.8,90,74,33,1,3,"Turkey"
"286",3.83333333333333,1.57142857142857,4,3.5,2.83333333333333,3.33333333333333,4.6,50,32,38,1,3,"Turkey"
"287",3.33333333333333,2.57142857142857,11,3.16666666666667,3.83333333333333,4,3,100,70,26,1,3,"Turkey"
"288",4,2.14285714285714,8,3.16666666666667,2.16666666666667,3.66666666666667,2.4,50,75,26,1,3,"Turkey"
"289",3.83333333333333,1.71428571428571,5,1.83333333333333,3,4.33333333333333,4.6,0,49,64,1,3,"Turkey"
"290",4,2.14285714285714,8,2,4.16666666666667,3,5.2,100,100,59,2,3,"Turkey"
"291",4,1.85714285714286,6,3.33333333333333,3.83333333333333,3.66666666666667,3.4,80,50,30,1,3,"Turkey"
"292",3.33333333333333,2,7,3.83333333333333,3,4,4.8,50,35,33,1,3,"Turkey"
"293",4,1.85714285714286,6,1.66666666666667,3.5,3,2.8,50,80,36,2,3,"Turkey"
"294",2.66666666666667,1.71428571428571,5,2,4.16666666666667,2,3.4,70,70,44,2,2,"Turkey"
"295",3,2.14285714285714,8,2.16666666666667,3.16666666666667,4,2.4,40,80,39,1,3,"Turkey"
"296",2.16666666666667,3.28571428571429,16,2.5,4.5,4.33333333333333,2.4,50,25,38,2,3,"Turkey"
"297",4,1.57142857142857,4,3,3.5,3.33333333333333,4,49,80,26,1,2,"Turkey"
"298",2.5,1.14285714285714,1,2,2.16666666666667,1.66666666666667,2.4,10,80,35,1,2,"Turkey"
"299",3.83333333333333,1.14285714285714,1,3,3.83333333333333,3.33333333333333,2.6,40,80,33,1,3,"Turkey"
"300",3.66666666666667,1.71428571428571,5,2.33333333333333,3.5,1.33333333333333,4,50,80,62,1,3,"Turkey"
"301",3.83333333333333,1,0,1.66666666666667,3.66666666666667,4,4.2,30,60,47,2,3,"Turkey"
"302",3,1.71428571428571,5,3.16666666666667,2.5,1.66666666666667,5,50,51,34,2,2,"Turkey"
"303",3.66666666666667,1.71428571428571,5,2.66666666666667,3.16666666666667,1.33333333333333,4.2,50,70,31,1,2,"Turkey"
"304",3.33333333333333,2.14285714285714,8,3.5,3.16666666666667,4,2.4,49,65,34,2,3,"Turkey"
"305",3.66666666666667,1.14285714285714,1,2.5,2.83333333333333,2.33333333333333,3.4,20,50,39,2,3,"Turkey"
"306",3.33333333333333,1.85714285714286,6,1.83333333333333,3.33333333333333,3.33333333333333,2.8,25,0,33,1,3,"Turkey"
"307",2.83333333333333,3.14285714285714,15,4,4,4.33333333333333,3.4,32,66,27,1,2,"Turkey"
"308",2.83333333333333,2,7,3.66666666666667,4.16666666666667,4,2.8,41,50,24,1,3,"Turkey"
"309",4,2.14285714285714,8,3.83333333333333,3.83333333333333,4.33333333333333,3.8,12,52,40,1,3,"Turkey"
"310",3.66666666666667,1.28571428571429,2,2.16666666666667,3.16666666666667,3.33333333333333,2.4,15,51,32,2,2,"Turkey"
"311",4,2,7,3.16666666666667,2.66666666666667,2.66666666666667,3.6,51,52,31,1,3,"Turkey"
"312",4,1.42857142857143,3,2.33333333333333,3,4.33333333333333,4.4,49.8004646360351,0,49,1,1,"Turkey"
"313",4,1.28571428571429,2,3.16666666666667,3.5,3,3.8,7,70,55,1,3,"Turkey"
"314",4,1.42857142857143,3,2,3.83333333333333,3.33333333333333,2.6,51,60,35,1,3,"Turkey"
"315",4,1.57142857142857,4,2,4,3.33333333333333,3.8,50,53,51,1,3,"Turkey"
"316",4,1.28571428571429,2,3,2.5,2.66666666666667,2.2,50,70,55,1,3,"Turkey"
"317",3.83333333333333,1.28571428571429,2,2.66666666666667,3,2,5.2,100,45,26,2,3,"Turkey"
"318",4,1.71428571428571,5,3.33333333333333,2.83333333333333,2.66666666666667,3.8,50,50,44,1,3,"Turkey"
"319",3.83333333333333,1,0,2.16666666666667,2.66666666666667,2.66666666666667,4.2,50,50,57,1,3,"Turkey"
"320",4,1.85714285714286,6,2.5,3.33333333333333,4,3.6,0,50,64,1,3,"Turkey"
"321",3.5,1.71428571428571,5,2.16666666666667,2.5,1.66666666666667,3.6,0,80,53,1,1,"Turkey"
"322",3.66666666666667,1,0,1.33333333333333,3.16666666666667,2.66666666666667,4.2,0,50,44,1,1,"Turkey"
"323",3.83333333333333,1.42857142857143,3,2.5,2.83333333333333,2.33333333333333,2.6,49.8004646360351,27,51,1,3,"Turkey"
"324",4,1.28571428571429,2,3.83333333333333,4,1.66666666666667,4.2,50,50,55,1,3,"Turkey"
"325",4,1,0,1.5,4.33333333333333,3,4.2,4,65,28,1,3,"Turkey"
"326",4,1,0,2,3.33333333333333,1.66666666666667,5.8,8,50,47,1,1,"Turkey"
"327",3.66666666666667,2.14285714285714,8,3.83333333333333,4.33333333333333,5,4.4,53,56,45,1,3,"Turkey"
"328",3.5,1.57142857142857,4,2.66666666666667,3.83333333333333,2.33333333333333,3.4,95,7,57,1,3,"Turkey"
"329",3.83333333333333,2.14285714285714,8,3.16666666666667,3.66666666666667,4.66666666666667,2.8,50,6,40,1,3,"Turkey"
"330",3.5,2.14285714285714,8,3.16666666666667,2.66666666666667,3,3.8,50,24,42,2,1,"Turkey"
"331",4,1.28571428571429,2,3,3,3.33333333333333,3.6,49.8004646360351,100,36,1,1,"Turkey"
"332",3.66666666666667,1.71428571428571,5,2.33333333333333,3.16666666666667,5,2,5,0,40,1,3,"Turkey"
"333",3,2.28571428571429,9,3.33333333333333,3.83333333333333,3.66666666666667,2.8,83,5,25,1,3,"Turkey"
"334",3,2.14285714285714,8,3.33333333333333,4.33333333333333,3.66666666666667,2.6,40,75,20,1,1,"Turkey"
"335",3.5,3.71428571428571,19,3.5,4.83333333333333,4.33333333333333,1.8,25,27,26,1,2,"Turkey"
"336",3.66666666666667,1,0,2.66666666666667,3.33333333333333,3,4,34,70,26,2,2,"Turkey"
"337",2,1.85714285714286,6,2.16666666666667,3,4.33333333333333,2.4,74,65,28,2,2,"Turkey"
"338",3.16666666666667,1.42857142857143,3,2.66666666666667,3,1.33333333333333,3.2,50,60,30,1,3,"Turkey"
"339",4,1.85714285714286,6,2.83333333333333,3.66666666666667,2.66666666666667,3.6,50,80,56,1,3,"Turkey"
"340",3.66666666666667,1.57142857142857,4,3.66666666666667,3.66666666666667,3.33333333333333,4.8,50,51,49,2,3,"Turkey"
"341",3.16666666666667,2,7,2.33333333333333,3.5,4.33333333333333,3.6,30,63,31,1,3,"Turkey"
"342",3,2.28571428571429,9,2.66666666666667,3.83333333333333,4.33333333333333,4,10,14,29,2,3,"Turkey"
"343",3.33333333333333,2.14285714285714,8,3.16666666666667,3.5,4,3.8,50,50,20,1,1,"Turkey"
"344",3.16666666666667,2.71428571428571,12,3.66666666666667,4.66666666666667,4.66666666666667,2.4,60,30,20,1,1,"Turkey"
"345",3.5,3,14,3.66666666666667,4.5,4.66666666666667,2.4,90,30,26,1,3,"Turkey"
"346",4,1.57142857142857,4,2.83333333333333,4.33333333333333,3,4.4,70,88,31,2,2,"Turkey"
"347",3.66666666666667,1.85714285714286,6,3.33333333333333,2.66666666666667,1.33333333333333,3.4,50,70,35,1,3,"Turkey"
"348",1.83333333333333,2.71428571428571,12,3.33333333333333,3.16666666666667,4.33333333333333,3.4,40,75,24,1,1,"Turkey"
"349",2.5,1.85714285714286,6,3.5,2.5,3,2.8,83,75,31,1,2,"Turkey"
"350",2.5,2.42857142857143,10,3.16666666666667,3.16666666666667,3,2.4,95,10,20,2,1,"Turkey"
"351",3.16666666666667,1,0,2.33333333333333,3.16666666666667,2.33333333333333,2.6,88,100,32,1,3,"Turkey"
"352",1.66666666666667,1.14285714285714,1,2.83333333333333,3.66666666666667,2,2.8,50,80,20,1,1,"Turkey"
"353",2.33333333333333,1.42857142857143,3,1.66666666666667,2,1.66666666666667,5,50,30,47,2,3,"Turkey"
"354",3.16666666666667,2.71428571428571,12,2.5,3.66666666666667,3.33333333333333,2.2,50,7,27,1,3,"Turkey"
"355",4,1.28571428571429,2,3,4.16666666666667,3,4.2,49.8004646360351,100,21,2,1,"Turkey"
"356",3.5,1.57142857142857,4,2.33333333333333,3,3.33333333333333,3,60,60,28,1,2,"Turkey"
"357",4,2.42857142857143,10,3.5,3.5,4,3,45,39,24,1,3,"Turkey"
"358",3.83333333333333,1,0,2.33333333333333,2.66666666666667,2,3.2,42,65,30,2,2,"Turkey"
"359",1.83333333333333,2.28571428571429,9,2.5,3.66666666666667,4,2.8,58,80,47,2,2,"Turkey"
"360",3.5,1.42857142857143,3,3.5,3.66666666666667,3.66666666666667,3.2,50,40,35,2,2,"Turkey"
"361",3.5,1.85714285714286,6,2.83333333333333,3.83333333333333,3.33333333333333,2.6,50,75,22,1,3,"Turkey"
"362",3.66666666666667,1.57142857142857,4,2.66666666666667,3.5,3.33333333333333,2.4,51,50,35,2,2,"Turkey"
"363",4,1,0,2,2.33333333333333,1.66666666666667,5.6,50,100,58,1,2,"Turkey"
"364",4,1,0,2.66666666666667,3.83333333333333,2.66666666666667,4.6,83,70,33,1,2,"Turkey"
"365",2,1.85714285714286,6,2.83333333333333,3.33333333333333,3.66666666666667,3,34,85,19,2,1,"Turkey"
"366",3.66666666666667,1.85714285714286,6,2.66666666666667,4.66666666666667,3,3.6,51,71,24,1,3,"Turkey"
"367",3.83333333333333,3.14285714285714,15,4,4,4.33333333333333,4.4,49,50,51,1,3,"Turkey"
"368",4,3.42857142857143,17,3.83333333333333,3.83333333333333,3.66666666666667,3.4,52,39,21,1,1,"Turkey"
"369",2.5,2.71428571428571,12,3.5,3.83333333333333,4.33333333333333,1.6,90,60,40,2,3,"Turkey"
"370",3.5,1,0,1.16666666666667,2.83333333333333,2.33333333333333,5.2,0,85,42,1,2,"Turkey"
"371",2,2.71428571428571,12,2.5,3.66666666666667,4.33333333333333,2.4,50,26,21,1,1,"Turkey"
"372",4,1.85714285714286,6,3.16666666666667,3.66666666666667,4,1.8,1,100,27,1,2,"Turkey"
"373",3.33333333333333,2.71428571428571,12,3,2.66666666666667,5,3.2,80,60,21,1,1,"Turkey"
"374",3.5,2.14285714285714,8,2.83333333333333,2.33333333333333,3,3.6,70,50,22,1,1,"Turkey"
"375",4,2.14285714285714,8,3.16666666666667,4.33333333333333,2,4.8,30,40,21,1,1,"Turkey"
"376",3.83333333333333,1.42857142857143,3,1.83333333333333,4.33333333333333,3,4.2,85,40,31,2,2,"Turkey"
"377",3.83333333333333,1.57142857142857,4,2.66666666666667,4.33333333333333,4.66666666666667,3.8,0,100,33,1,3,"Turkey"
"378",4,1.71428571428571,5,3.66666666666667,3.66666666666667,1,4.6,50,100,34,1,2,"Turkey"
"379",3.83333333333333,1.71428571428571,5,2.5,2.33333333333333,3,3.8,33,0,22,1,1,"Turkey"
"380",3.33333333333333,2.85714285714286,13,2.83333333333333,3.5,4.66666666666667,2.4,50,40,23,1,1,"Turkey"
"381",3.16666666666667,1.28571428571429,2,2,3.5,2.33333333333333,3.6,21,30,28,2,2,"Turkey"
"382",3.5,1.42857142857143,3,1.16666666666667,3.5,4,2.8,75,70,40,1,2,"Turkey"
"383",4,2.28571428571429,9,3.16666666666667,3.83333333333333,3.66666666666667,3.6,60,85,30,1,2,"Turkey"
"384",3.83333333333333,2.57142857142857,11,3,2.5,4.66666666666667,3,100,50,22,1,1,"Turkey"
"385",1.33333333333333,1.71428571428571,5,3.33333333333333,3.5,3.33333333333333,2.6,50,49,30,1,2,"Turkey"
"386",3.16666666666667,1.28571428571429,2,3.66666666666667,4.16666666666667,3.33333333333333,3.6,63,30,23,1,3,"Turkey"
"387",3.16666666666667,2.28571428571429,9,2.66666666666667,4.5,5,3.4,10,1,20,1,1,"Turkey"
"388",3.33333333333333,1.85714285714286,6,2.5,3.66666666666667,3.66666666666667,2.8,9,60,25,2,3,"Turkey"
"389",3.5,1.71428571428571,5,2.83333333333333,4.16666666666667,4,5.2,51,30,47,2,2,"Turkey"
"390",1.33333333333333,1.42857142857143,3,2.33333333333333,2.66666666666667,2.33333333333333,4.4,0,0,28,1,2,"Turkey"
"391",3.83333333333333,1.85714285714286,6,3.16666666666667,3,2.66666666666667,3.4,60,70,40,2,2,"Turkey"
"392",3.66666666666667,2,7,3.33333333333333,2.66666666666667,4,2.8,34,53,26,2,1,"Turkey"
"393",4,1.57142857142857,4,2.5,4.16666666666667,1.33333333333333,4.4,50,70,27,1,3,"Turkey"
"394",4,1.71428571428571,5,2.83333333333333,3.33333333333333,3.33333333333333,2.8,25,25,35,2,3,"Turkey"
"395",3.33333333333333,2.14285714285714,8,3,3.16666666666667,4.33333333333333,3,50,0,25,1,3,"Turkey"
"396",3.83333333333333,1.85714285714286,6,2.83333333333333,4,3.33333333333333,5.2,49.8004646360351,30,52,1,3,"Turkey"
"397",3.66666666666667,1.71428571428571,5,2.66666666666667,4.16666666666667,4,4.4,50,10,30,2,3,"Turkey"
"398",3.83333333333333,2,7,3.66666666666667,3.83333333333333,4,3.2,80,70,28,1,2,"Turkey"
"399",3.33333333333333,2,7,3.5,3.33333333333333,4.33333333333333,2.6,55,55,27,1,3,"Turkey"
"400",4,1.71428571428571,5,3.16666666666667,3.66666666666667,4.33333333333333,3.2,50,60,31,1,3,"Turkey"
"401",2.5,3.28571428571429,16,4,3.83333333333333,5,3.6,80,100,19,1,1,"Turkey"
"402",4,3.14285714285714,15,3.5,4.16666666666667,4.66666666666667,2,50,70,27,1,2,"Turkey"
"403",4,1.42857142857143,3,2.5,3.66666666666667,4,2.8,35,81,35,1,2,"Turkey"
"404",3.66666666666667,1.57142857142857,4,2.33333333333333,3,4,3.4,60,60,27,1,2,"Turkey"
"405",4,1.28571428571429,2,2.5,3.33333333333333,3.66666666666667,3.8,91,80,41,1,2,"Turkey"
"406",3.5,1.14285714285714,1,2.16666666666667,3.5,3,5.4,57,78,23,1,3,"Turkey"
"407",3.66666666666667,2.14285714285714,8,2.83333333333333,2.16666666666667,5,2.4,70,0,23,2,3,"Turkey"
"408",3,2.14285714285714,8,2.66666666666667,2.83333333333333,4,3.4,94,81,24,1,3,"Turkey"
"409",3.83333333333333,1.14285714285714,1,3,2.83333333333333,4.33333333333333,3.8,90,80,47,2,3,"Turkey"
"410",2.66666666666667,1.85714285714286,6,2.83333333333333,3.5,2.33333333333333,3.4,30,70,20,2,1,"Turkey"
"411",3.33333333333333,1.57142857142857,4,2.5,3.16666666666667,3.33333333333333,2.6,8,19,24,1,3,"Turkey"
"412",3.83333333333333,3,14,3.5,3.5,4,3,50,55,24,1,1,"Turkey"
"413",3.16666666666667,2.57142857142857,11,3.5,3.16666666666667,4.33333333333333,3.4,50,25,30,1,3,"Turkey"
"414",3.83333333333333,2,7,2.83333333333333,3.33333333333333,4,3.6,10,60,46,1,3,"Turkey"
"415",4,1.57142857142857,4,3,3.83333333333333,2.66666666666667,3.8,20,90,34,1,3,"Turkey"
"416",3.66666666666667,2,7,2.5,3.83333333333333,4,4.4,69,55,24,1,1,"Turkey"
"417",4,2.71428571428571,12,3.16666666666667,4.5,5,3,25,75,41,1,2,"Turkey"
"418",3.16666666666667,2.28571428571429,9,1.83333333333333,4.66666666666667,1.66666666666667,3.4,33,66,45,2,3,"Turkey"
"419",3.16666666666667,2.28571428571429,9,2.33333333333333,2.33333333333333,3.33333333333333,4,60,80,31,2,3,"Turkey"
"420",3.83333333333333,3.85714285714286,20,3.16666666666667,3.83333333333333,5,2.4,50,50,30,1,3,"Turkey"
"421",3.83333333333333,2.14285714285714,8,3.83333333333333,2.83333333333333,2.33333333333333,4,60,40,21,1,1,"Turkey"
"422",3.33333333333333,2.85714285714286,13,3.5,3.66666666666667,5,2.8,99,40,35,2,2,"Turkey"
"423",3.33333333333333,1.42857142857143,3,2.66666666666667,3.5,2.33333333333333,4,30,50,33,1,3,"Turkey"
"424",4,3.14285714285714,15,4,3.83333333333333,4,3.8,50,50,26,1,3,"Turkey"
"425",3.66666666666667,2.14285714285714,8,2.83333333333333,3,4,4,99,50,48,1,3,"Turkey"
"426",3.66666666666667,2.57142857142857,11,3.16666666666667,2.66666666666667,3.66666666666667,2.2,49.8004646360351,70,26,1,3,"Turkey"
"427",3.66666666666667,3.57142857142857,18,4,2.16666666666667,4.33333333333333,2.2,60,0,22,1,1,"Turkey"
"428",3.83333333333333,2.28571428571429,9,3.16666666666667,4,4,3.4,40,82,55,1,3,"Turkey"
"429",3.83333333333333,2.57142857142857,11,3.66666666666667,2.83333333333333,2.66666666666667,3.6,40,50,22,1,3,"Turkey"
"430",3.16666666666667,2.42857142857143,10,2.16666666666667,3.33333333333333,3.66666666666667,3.4,36,38,33,2,3,"Turkey"
"431",2.5,2.85714285714286,13,2.66666666666667,4,5,4.2,33,40,23,2,1,"Turkey"
"432",3.83333333333333,3.57142857142857,18,4,2.66666666666667,5,1.6,50,1,25,1,3,"Turkey"
"433",3.66666666666667,2.28571428571429,9,1.83333333333333,3.66666666666667,3,2.8,50,31,25,1,2,"Turkey"
"434",2.16666666666667,3.28571428571429,16,3.5,2.33333333333333,4,3,50,90,28,1,3,"Turkey"
"435",3.5,2.28571428571429,9,2.16666666666667,3.5,4,4,50,30,23,2,3,"Turkey"
"436",4,1.57142857142857,4,2.66666666666667,3.66666666666667,3.33333333333333,3.2,20,100,38,1,2,"Turkey"
"437",3.5,1.28571428571429,2,3.16666666666667,4.66666666666667,4.66666666666667,3.2,20,30,34,2,2,"Turkey"
"438",3.83333333333333,2.85714285714286,13,2.5,2.5,3.66666666666667,3.4,20,30,25,1,2,"Turkey"
"439",4,2.28571428571429,9,3,4.33333333333333,4.33333333333333,2.6,29,0,26,1,3,"Turkey"
"440",4,4,21,4,4,5,3,50,85,37,1,3,"Turkey"
"441",4,3.71428571428571,19,3.83333333333333,3.83333333333333,4.66666666666667,3.4,51,31,25,2,3,"Turkey"
"442",3,1.57142857142857,4,2.5,2.83333333333333,2,3.4,10,35,59,2,2,"Turkey"
"443",3.5,2.14285714285714,8,4,3.83333333333333,3,2.6,70,80,39,1,2,"Turkey"
"444",3.33333333333333,1.71428571428571,5,2.83333333333333,3.66666666666667,3.66666666666667,4.4,50,75,30,2,2,"Turkey"
"445",4,2.28571428571429,9,3.33333333333333,4.33333333333333,4.33333333333333,3,50,100,29,2,2,"Turkey"
"446",3.83333333333333,2,7,2.5,3.83333333333333,2.33333333333333,3.4,10,40,19,1,1,"Turkey"
"447",3.33333333333333,2.42857142857143,10,3.16666666666667,4.83333333333333,4.66666666666667,4.8,72,30,21,2,1,"Turkey"
"448",1.83333333333333,1.42857142857143,3,2.66666666666667,2.66666666666667,3.33333333333333,4,48,79,26,1,3,"Turkey"
"449",3.16666666666667,1.71428571428571,5,2,4,2.33333333333333,3.6,60,50,33,2,3,"Turkey"
"450",3.33333333333333,2.14285714285714,8,2.66666666666667,3.33333333333333,3.66666666666667,3.6,29,100,25,2,1,"Turkey"
"451",1.83333333333333,1.85714285714286,6,2.5,2,2.66666666666667,4.4,100,51,36,2,3,"Turkey"
"452",3.5,1.71428571428571,5,2.16666666666667,3.33333333333333,4,3.8,50,0,22,1,3,"Turkey"
"453",2,2.28571428571429,9,3.16666666666667,3.33333333333333,2.33333333333333,3.2,84,5,23,2,3,"Turkey"
"454",4,3.28571428571429,16,4,4,4,3.8,50,45,23,1,3,"Turkey"
"455",3.33333333333333,2.57142857142857,11,2.83333333333333,3,3.66666666666667,3.2,50,80,28,2,3,"Turkey"
"456",3.33333333333333,1,0,2.5,3.5,2.33333333333333,4.2,41,32,27,1,3,"Turkey"
"457",4,2,7,3.16666666666667,4.5,3.33333333333333,3.2,100,75,34,2,3,"Turkey"
"458",3.33333333333333,2,7,3.83333333333333,3,3.66666666666667,4.4,50,0,43,1,3,"Turkey"
"459",4,3.14285714285714,15,3,4,4,3.4,75,15,24,2,3,"Turkey"
"460",3.66666666666667,2.14285714285714,8,1.66666666666667,2.83333333333333,4,3.6,35,60,22,1,1,"Turkey"
"461",2.5,2.28571428571429,9,2.66666666666667,3.33333333333333,4,1.6,46,50,22,2,3,"Turkey"
"462",3.66666666666667,1.71428571428571,5,2.66666666666667,3.66666666666667,4,3.4,60,61,35,1,3,"Turkey"
"463",4,2.14285714285714,8,2.83333333333333,3.83333333333333,4,2.6,75,60,41,2,3,"Turkey"
"464",3.83333333333333,1.28571428571429,2,2.16666666666667,4.16666666666667,2,4,0,51,26,2,2,"Turkey"
"465",4,4,21,3.83333333333333,4.66666666666667,4,3.6,50,30,34,1,2,"Turkey"
"466",3,2.14285714285714,8,2.33333333333333,2.66666666666667,4,3.4,40,40,40,1,2,"Turkey"
"467",3.66666666666667,1.85714285714286,6,1.83333333333333,3.66666666666667,4,4,30,70,21,1,1,"Turkey"
"468",3.5,1,0,2.66666666666667,3.33333333333333,3,4.2,79,69,37,1,3,"Turkey"
"469",4,1.57142857142857,4,3.5,3,3,2.2,25,10,49,1,2,"Turkey"
"470",3.83333333333333,1.85714285714286,6,1.83333333333333,4,3.33333333333333,3.8,25,100,20,2,1,"Turkey"
"471",4,1.42857142857143,3,3.16666666666667,2.66666666666667,4.33333333333333,3.2,23,12,41,1,3,"Turkey"
"472",2.83333333333333,1.57142857142857,4,3.5,2.83333333333333,4,3.6,50,40,30,1,2,"Turkey"
"473",3.5,1.14285714285714,1,2.16666666666667,2.5,1.33333333333333,3.2,50,100,47,1,1,"Turkey"
"474",2.16666666666667,2.14285714285714,8,3.5,4,4,4,51,75,23,2,3,"Turkey"
"475",2.5,1.71428571428571,5,2,2.66666666666667,3,4.2,0,70,33,2,2,"Turkey"
"476",3.33333333333333,1.71428571428571,5,1.83333333333333,3.66666666666667,3.66666666666667,4.2,9,86,25,1,3,"Turkey"
